country,year,gini,se,break,equiv_scale,welfare_def,source1,source2,page,series,link,notes,date
Australia,2011–2012,42.7,0.5551,,"hh, oecd",gross income,ABS 2015,"Survey of Income and Housing, Australia",,source2,http://www.abs.gov.au/AUSSTATS/subscriber.nsf/log?openagent&6523do00001_201314.xls&6523.0&Data%20Cubes&4F00682720AFA825CA257EB5001B77B9&0&2013-14&04.09.2015&Latest,equiv_scale source: http://www.abs.gov.au/ausstats/abs@.nsf/Lookup/by%20Subject/6553.0~2013-14~Main%20Features~Income~2,2015-09-07
Australia,2013–2014,44.6,0.7582,,"hh, oecd",gross income,ABS 2015,"Survey of Income and Housing, Australia",,source2,http://www.abs.gov.au/AUSSTATS/subscriber.nsf/log?openagent&6523do00001_201314.xls&6523.0&Data%20Cubes&4F00682720AFA825CA257EB5001B77B9&0&2013-14&04.09.2015&Latest,equiv_scale source: http://www.abs.gov.au/ausstats/abs@.nsf/Lookup/by%20Subject/6553.0~2013-14~Main%20Features~Income~2,2015-09-07
Australia,1984,47,,,hh,market income,ABS 1997,"Household Expenditure Survey, Australia",,source1,http://www.abs.gov.au/AUSSTATS/abs@.nsf/Previousproducts/1301.0Feature%20Article101997?opendocument&tabname=Summary&prodno=1301.0&issue=1997&num=&view=,,2015-09-08
Australia,1984,37,,,hh,gross income,ABS 1997,"Household Expenditure Survey, Australia",S1.9,source1,http://www.abs.gov.au/AUSSTATS/abs@.nsf/Previousproducts/1301.0Feature%20Article101997?opendocument&tabname=Summary&prodno=1301.0&issue=1997&num=&view=,,2015-09-08
Australia,1984,32.6,,,hh,net income,ABS 1997,"Household Expenditure Survey, Australia",S1.9,source1,http://www.abs.gov.au/AUSSTATS/abs@.nsf/Previousproducts/1301.0Feature%20Article101997?opendocument&tabname=Summary&prodno=1301.0&issue=1997&num=&view=,,2015-09-08
Australia,1988-1989,47.2,,,hh,market income,ABS 1997,"Household Expenditure Survey, Australia",S1.9,source1,http://www.abs.gov.au/AUSSTATS/abs@.nsf/Previousproducts/1301.0Feature%20Article101997?opendocument&tabname=Summary&prodno=1301.0&issue=1997&num=&view=,,2015-09-08
Australia,1988-1989,38.1,,,hh,gross income,ABS 1997,"Household Expenditure Survey, Australia",S1.9,source1,http://www.abs.gov.au/AUSSTATS/abs@.nsf/Previousproducts/1301.0Feature%20Article101997?opendocument&tabname=Summary&prodno=1301.0&issue=1997&num=&view=,,2015-09-08
Australia,1988-1989,34.1,,,hh,net income,ABS 1997,"Household Expenditure Survey, Australia",S1.9,source1,http://www.abs.gov.au/AUSSTATS/abs@.nsf/Previousproducts/1301.0Feature%20Article101997?opendocument&tabname=Summary&prodno=1301.0&issue=1997&num=&view=,,2015-09-08
Australia,1993-1994,51.1,,,hh,market income,ABS 1997,"Household Expenditure Survey, Australia",S1.9,source1,http://www.abs.gov.au/AUSSTATS/abs@.nsf/Previousproducts/1301.0Feature%20Article101997?opendocument&tabname=Summary&prodno=1301.0&issue=1997&num=&view=,,2015-09-08
Australia,1993-1994,39.3,,,hh,gross income,ABS 1997,"Household Expenditure Survey, Australia",S1.9,source1,http://www.abs.gov.au/AUSSTATS/abs@.nsf/Previousproducts/1301.0Feature%20Article101997?opendocument&tabname=Summary&prodno=1301.0&issue=1997&num=&view=,,2015-09-08
Australia,1993-1994,34.7,,,hh,net income,ABS 1997,"Household Expenditure Survey, Australia",S1.9,source1,http://www.abs.gov.au/AUSSTATS/abs@.nsf/Previousproducts/1301.0Feature%20Article101997?opendocument&tabname=Summary&prodno=1301.0&issue=1997&num=&view=,,2015-09-08
Bahamas,2009,44,,,hh,market income,BDS 2012,Labour Force and Household Income Survey ,23,source2,http://statistics.bahamas.gov.bs/download/086361700.pdf,,2015-09-08
Bahamas,2011,46,,,hh,market income,BDS 2012,Labour Force and Household Income Survey ,23,source2,http://statistics.bahamas.gov.bs/download/086361700.pdf,,2015-09-08
Bangladesh,2005,46.7,,,hhpc,gross income,BBS 2011,"Household Income and Expenditure Survey, Bangladesh",xxvii,source2,http://www.bbs.gov.bd/WebTestApplication/userfiles/Image/LatestReports/HIES-10.pdf,,2015-09-08
Bangladesh,2010,45.8,,,hhpc,gross income,BBS 2011,"Household Income and Expenditure Survey, Bangladesh",xxvii,source2,http://www.bbs.gov.bd/WebTestApplication/userfiles/Image/LatestReports/HIES-10.pdf,,2015-09-08
Bangladesh,2005,33.2,,,hhpc,consumption,BBS 2011,"Household Income and Expenditure Survey, Bangladesh",xxvii,source2,http://www.bbs.gov.bd/WebTestApplication/userfiles/Image/LatestReports/HIES-10.pdf,,2015-09-08
Bangladesh,2010,32.1,,,hhpc,consumption,BBS 2011,"Household Income and Expenditure Survey, Bangladesh",xxvii,source2,http://www.bbs.gov.bd/WebTestApplication/userfiles/Image/LatestReports/HIES-10.pdf,,2015-09-08
Benin,2007,47.15,0.6,,hhpc,consumption,INSAE 2009,Enque_te Modulaire Inte_gre_e sur les Conditions de Vie des Me_nages (EMICoV) ,14,source2,http://www.insae-bj.org/emicov.html?file=files/enquetes-recensements/emicov/Document_indicateurs%20_emicov_2007.pdf,,2015-09-08
Benin,2009,46.9,0.7,,hhpc,consumption,INSAE 2012,Enque_te Modulaire Inte_gre_e sur les Conditions de Vie des Me_nages (EMICoV) ,30,source2,http://www.insae-bj.org/emicov.html?file=files/enquetes-recensements/emicov/Document_indicateurs%20_emicov_2011.pdf,,2015-09-08
Benin,2011,46.4,0.5,,hhpc,consumption,INSAE 2012,Enque_te Modulaire Inte_gre_e sur les Conditions de Vie des Me_nages (EMICoV) ,30,source2,http://www.insae-bj.org/emicov.html?file=files/enquetes-recensements/emicov/Document_indicateurs%20_emicov_2011.pdf,,2015-09-08
Belarus,2005,25.6,,,hh,net income,NSCRB 2014,"Household Living Standards Survey, Belarus",75,source2,http://www.belstat.gov.by/en/uploads/bgd_files/1434957446747934.zip,,2015-09-08
Belarus,2009,26.8,,,hh,net income,NSCRB 2014,"Household Living Standards Survey, Belarus",75,source2,http://www.belstat.gov.by/en/uploads/bgd_files/1434957446747934.zip,,2015-09-08
Belarus,2010,26.5,,,hh,net income,NSCRB 2014,"Household Living Standards Survey, Belarus",75,source2,http://www.belstat.gov.by/en/uploads/bgd_files/1434957446747934.zip,,2015-09-08
Belarus,2011,28.4,,,hh,net income,NSCRB 2014,"Household Living Standards Survey, Belarus",75,source2,http://www.belstat.gov.by/en/uploads/bgd_files/1434957446747934.zip,,2015-09-08
Belarus,2012,28.5,,,hh,net income,NSCRB 2014,"Household Living Standards Survey, Belarus",75,source2,http://www.belstat.gov.by/en/uploads/bgd_files/1434957446747934.zip,,2015-09-08
Belarus,2013,28.3,,,hh,net income,NSCRB 2014,"Household Living Standards Survey, Belarus",75,source2,http://www.belstat.gov.by/en/uploads/bgd_files/1434957446747934.zip,,2015-09-08
Belarus,2000,27,,,hh,net income,NSCRB 2012,"Household Living Standards Survey, Belarus",105,source2,http://belstat.gov.by/en/uploads/bgd_files/1400242277655315.zip,,2015-09-08
Bhutan,2007,38.09,,,hhpc,consumption,NSBRGB 2014,"Living Standards Survey, Bhutan",72,source2,http://www.nsb.gov.bt/publication/files/pub2yu10210bx.pdf,,2015-09-08
Bhutan,2012,38.75,,,hhpc,consumption,NSBRGB 2014,"Living Standards Survey, Bhutan",72,source2,http://www.nsb.gov.bt/publication/files/pub2yu10210bx.pdf,,2015-09-08
Bhutan,2003,41.6,,,hhpc,consumption,NSBRGB 2003,"Living Standards Survey, Bhutan",9,source2,http://www.nsb.gov.bt/publication/files/pub10ks2884sy.pdf,,2015-09-08
Bhutan,2000,34.1,,,hhpc,consumption,CSORGB 2001,"Household Income and Expenditure Survey, Bhutan",xiii,source1,http://www.nsb.gov.bt/publication/files/pub3pj4820sa.pdf,,2015-09-08
United Kingdom,1977,27.24998864,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1978,26.55902176,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1979,27.41588985,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1980,28.57051804,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1981,28.9839281,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1982,28.61441159,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1983,29.05030411,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1984,28.40504891,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1985,29.9582632,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1986,31.62697792,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1987,33.22275235,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1988,35.11695146,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1989,34.3516642,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1990,36.77701456,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1991,35.61407646,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1992,34.66006389,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1993,34.84619889,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1994/1995,33.76782661,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1995/1996,33.00830534,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1996/1997,34.36337562,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1997/1998,34.52037429,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1998/1999,35.41863454,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1999/2000,35.7671803,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2000/2001,35.0294217,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2001/2002,36.24857571,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2002/2003,33.81050803,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2003/2004,33.98305062,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2004/2005,32.79549548,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2005/2006,33.87482656,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2006/2007,34.691958,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2007/2008,34.18377997,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2008/2009,34.2518,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2009/2010,33.2374,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2010/2011,33.6629,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2011/2012,32.2953,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2012/2013,33.2845,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2013/2014,32.358,,,"hh, oecd",net income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1977,42.9,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1978,42.9,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1979,43.6,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1980,44.5,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1981,45.9,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1982,47,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1983,48.5,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1984,48.6,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1985,49.5,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1986,50.5,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1987,51.1,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1988,50.9,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1989,49.7,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1990,51.4,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1991,51.2,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1992,51.7,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1993,53.3,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1994/1995,52.8,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1995/1996,52,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1996/1997,52.6,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1997/1998,52.6,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1998/1999,52.7,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,1999/2000,52.5,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2000/2001,51.3,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
United Kingdom,2001/2002,52.6,,,"hh, oecd",market income,NSO 2015,"Living Costs and Food Survey, United Kingdom",27,source2,http://www.ons.gov.uk/ons/rel/household-income/the-effects-of-taxes-and-benefits-on-household-income/2013-2014/data--the-effects-of-taxes-and-benefits-on-household-income--financial-year-ending-2014.xls,,2015-09-10
